company_id,flight_number,scheduled_departure_date_local,difficulty_score,difficulty_class,rank_in_day
UA,987,2025-08-04,0.3124078153734144,Difficult,85.0
OO,5643,2025-08-04,0.31171541671541675,Difficult,86.0
UA,920,2025-08-04,0.30851434004684114,Difficult,87.0
UA,276,2025-08-04,0.30728435858329095,Difficult,88.0
UA,416,2025-08-04,0.30614861674884764,Difficult,89.0
UA,1361,2025-08-04,0.3051769551769552,Difficult,90.0
UA,2497,2025-08-04,0.3051415014404338,Difficult,91.0
OO,5337,2025-08-04,0.3036127531177291,Difficult,92.0
UA,1920,2025-08-04,0.3036127531177291,Difficult,93.0
UA,265,2025-08-04,0.3005877616747182,Difficult,94.0
UA,1502,2025-08-04,0.29973678412548105,Difficult,95.0
G7,4549,2025-08-04,0.29973678412548105,Difficult,96.0
UA,1983,2025-08-04,0.29973678412548105,Difficult,97.0
OO,5262,2025-08-04,0.295778347707866,Difficult,98.0
UA,2440,2025-08-04,0.295778347707866,Difficult,99.0
YX,3708,2025-08-04,0.295778347707866,Difficult,100.0
UA,2201,2025-08-04,0.295778347707866,Difficult,101.0
UA,2635,2025-08-04,0.295778347707866,Difficult,102.0
UA,2430,2025-08-04,0.295778347707866,Difficult,103.0
UA,1577,2025-08-04,0.295778347707866,Difficult,104.0
OO,5948,2025-08-04,0.295778347707866,Difficult,105.0
UA,2207,2025-08-04,0.295778347707866,Difficult,106.0
YX,3598,2025-08-04,0.295778347707866,Difficult,107.0
UA,2189,2025-08-04,0.2957392296693235,Difficult,108.0
UA,422,2025-08-04,0.2917926678796244,Difficult,109.0
G7,4445,2025-08-04,0.2913863172671994,Difficult,110.0
UA,2677,2025-08-04,0.2913492063492063,Difficult,111.0
UA,2684,2025-08-04,0.2881845058120003,Medium,112.0
OO,5375,2025-08-04,0.2881845058120003,Medium,113.0
UA,2862,2025-08-04,0.2881845058120003,Medium,114.0
UA,600,2025-08-04,0.2881845058120003,Medium,115.0
UA,2133,2025-08-04,0.2872222222222222,Medium,116.0
UA,1495,2025-08-04,0.2869038085704752,Medium,117.0
UA,219,2025-08-04,0.28370273190189965,Medium,118.0
UA,2387,2025-08-04,0.28074809199832085,Medium,119.0
UA,1100,2025-08-04,0.28074809199832085,Medium,120.0
UA,2005,2025-08-04,0.27993141740682037,Medium,121.0
YX,3641,2025-08-04,0.27817825190330736,Medium,122.0
OO,5099,2025-08-04,0.27817825190330736,Medium,123.0
UA,1989,2025-08-04,0.276436417968919,Medium,124.0
OO,5124,2025-08-04,0.27516123357237715,Medium,125.0
UA,2616,2025-08-04,0.2740706946709255,Medium,126.0
UA,970,2025-08-04,0.2740706946709255,Medium,127.0
OO,5637,2025-08-04,0.2740706946709255,Medium,128.0
UA,695,2025-08-04,0.2740706946709255,Medium,129.0
OO,5362,2025-08-04,0.27033719244940363,Medium,130.0
OO,5138,2025-08-04,0.2679714691514101,Medium,131.0
UA,1612,2025-08-04,0.26789491963939654,Medium,132.0
UA,2628,2025-08-04,0.26789491963939654,Medium,133.0
OO,5360,2025-08-04,0.26552919634140304,Medium,134.0
UA,1899,2025-08-04,0.26552919634140304,Medium,135.0
UA,2147,2025-08-04,0.26469332216872515,Medium,136.0
OO,5352,2025-08-04,0.2639962651727357,Medium,137.0
OO,4748,2025-08-04,0.26389262547454634,Medium,138.0
UA,2494,2025-08-04,0.2618253968253968,Medium,139.0
OO,5289,2025-08-04,0.25982139393542975,Medium,140.0
UA,602,2025-08-04,0.2595508673940046,Medium,141.0
OO,5564,2025-08-04,0.25883259943283027,Medium,142.0
UA,310,2025-08-04,0.25883259943283027,Medium,143.0
OO,5309,2025-08-04,0.2562821117276563,Medium,144.0
UA,1398,2025-08-04,0.2552869352869353,Medium,145.0
UA,2649,2025-08-04,0.2530407124681934,Medium,146.0
UA,1129,2025-08-04,0.2526568244013013,Medium,147.0
OO,5810,2025-08-04,0.252284553461024,Medium,148.0
OO,5841,2025-08-04,0.252227552039564,Medium,149.0
OO,5474,2025-08-04,0.25145765181845064,Medium,150.0
YX,3635,2025-08-04,0.25117324747217984,Medium,151.0
OO,4739,2025-08-04,0.2502911011033078,Medium,152.0
UA,1301,2025-08-04,0.24819218046279864,Medium,153.0
G7,4529,2025-08-04,0.2454569704800972,Medium,154.0
OO,5314,2025-08-04,0.24024805569360022,Medium,155.0
UA,2378,2025-08-04,0.23788233239560672,Medium,156.0
UA,2200,2025-08-04,0.2288893687623942,Medium,157.0
UA,2106,2025-08-04,0.2288893687623942,Medium,158.0
OO,5103,2025-08-04,0.2265236454644007,Medium,159.0
UA,1708,2025-08-04,0.225009960455505,Medium,160.0
OO,4636,2025-08-04,0.22352638352638352,Medium,161.0
G7,4482,2025-08-04,0.22300306985962304,Medium,162.0
UA,118,2025-08-04,0.22300306985962304,Medium,163.0
UA,2148,2025-08-04,0.22300306985962304,Medium,164.0
UA,1580,2025-08-04,0.22264423715751147,Medium,165.0
UA,1403,2025-08-04,0.22264423715751147,Medium,166.0
UA,1905,2025-08-04,0.2200702345835089,Medium,167.0
G7,4584,2025-08-04,0.2194340105281581,Medium,168.0
UA,2394,2025-08-04,0.2188774174613702,Medium,169.0
OO,5230,2025-08-04,0.2178399141388465,Medium,170.0
G7,4186,2025-08-04,0.217014006442535,Medium,171.0
G7,4542,2025-08-04,0.217014006442535,Medium,172.0
G7,4185,2025-08-04,0.21517193548986982,Medium,173.0
UA,533,2025-08-04,0.21151410182393568,Medium,174.0
UA,587,2025-08-04,0.21128555022630546,Medium,175.0
OO,5020,2025-08-04,0.20776497462152785,Medium,176.0
G7,4389,2025-08-04,0.20776497462152785,Medium,177.0
OO,5915,2025-08-04,0.20776497462152785,Medium,178.0
UA,1156,2025-08-04,0.20776497462152785,Medium,179.0
UA,2040,2025-08-04,0.2057142857142857,Medium,180.0
G7,4416,2025-08-04,0.20461919571334328,Medium,181.0
UA,534,2025-08-04,0.20414163450243328,Medium,182.0
UA,1006,2025-08-04,0.20414163450243328,Medium,183.0
G7,4610,2025-08-04,0.20177591120443975,Medium,184.0
G7,4554,2025-08-04,0.20177591120443975,Medium,185.0
OO,5790,2025-08-04,0.20177591120443975,Medium,186.0
UA,2059,2025-08-04,0.20177591120443975,Medium,187.0
UA,767,2025-08-04,0.20177591120443975,Medium,188.0
UA,1324,2025-08-04,0.19692960135708226,Medium,189.0
UA,1564,2025-08-04,0.19692960135708226,Medium,190.0
UA,739,2025-08-04,0.19627600658584043,Medium,191.0
UA,2113,2025-08-04,0.19627600658584043,Medium,192.0
OO,4766,2025-08-04,0.19535620591382674,Medium,193.0
G7,4468,2025-08-04,0.19535620591382674,Medium,194.0
UA,793,2025-08-04,0.1935578912521725,Medium,195.0
UA,2154,2025-08-04,0.1935578912521725,Medium,196.0
G7,4431,2025-08-04,0.1912638329156013,Medium,197.0
UA,1273,2025-08-04,0.18959945483455742,Medium,198.0
UA,1659,2025-08-04,0.18741996233521654,Medium,199.0
G7,4530,2025-08-04,0.18741996233521654,Medium,200.0
UA,1335,2025-08-04,0.18741996233521654,Medium,201.0
UA,2211,2025-08-04,0.18741996233521654,Medium,202.0
UA,1239,2025-08-04,0.18676636756397472,Medium,203.0
YX,3433,2025-08-04,0.18477541371158393,Medium,204.0
OO,5624,2025-08-04,0.1839975189826207,Medium,205.0
G7,4395,2025-08-04,0.1839975189826207,Medium,206.0
UA,1923,2025-08-04,0.1839975189826207,Medium,207.0
G7,4546,2025-08-04,0.18321216808455787,Medium,208.0
OO,5131,2025-08-04,0.18245108896271686,Medium,209.0
UA,611,2025-08-04,0.18200561293869166,Medium,210.0
OO,5398,2025-08-04,0.18200561293869166,Medium,211.0
G7,4501,2025-08-04,0.1800726669292201,Medium,212.0
OO,5392,2025-08-04,0.17880954937587482,Medium,213.0
UA,622,2025-08-04,0.17762273901808787,Medium,214.0
UA,445,2025-08-04,0.1775441081017289,Medium,215.0
YX,3604,2025-08-04,0.17719068612685632,Medium,216.0
YX,3493,2025-08-04,0.174487879960755,Medium,217.0
OO,5275,2025-08-04,0.16932472423997846,Medium,218.0
UA,1205,2025-08-04,0.1687594237445255,Medium,219.0
UA,881,2025-08-04,0.1687594237445255,Medium,220.0
OO,5999,2025-08-04,0.1687594237445255,Medium,221.0
YX,3451,2025-08-04,0.1687594237445255,Medium,222.0
OO,5646,2025-08-04,0.1687594237445255,Medium,223.0
OO,5448,2025-08-04,0.1687594237445255,Medium,224.0
G7,4425,2025-08-04,0.1687594237445255,Medium,225.0
OO,5420,2025-08-04,0.1687594237445255,Medium,226.0
OO,5534,2025-08-04,0.1687594237445255,Medium,227.0
UA,1583,2025-08-04,0.1687594237445255,Medium,228.0
OO,5946,2025-08-04,0.1687594237445255,Medium,229.0
YX,3464,2025-08-04,0.1687594237445255,Medium,230.0
YX,3614,2025-08-04,0.1687594237445255,Medium,231.0
UA,374,2025-08-04,0.16591102730637616,Medium,232.0
YX,3551,2025-08-04,0.16591102730637616,Medium,233.0
UA,2417,2025-08-04,0.1619525908887611,Medium,234.0
OO,5250,2025-08-04,0.1619525908887611,Medium,235.0
G7,4519,2025-08-04,0.15994897133298902,Medium,236.0
G7,4458,2025-08-04,0.15924978472265977,Medium,237.0
G7,4461,2025-08-04,0.15924978472265977,Medium,238.0
G7,4476,2025-08-04,0.15924978472265977,Medium,239.0
OO,5565,2025-08-04,0.15924978472265977,Medium,240.0
G7,4517,2025-08-04,0.15924978472265977,Medium,241.0
OO,5383,2025-08-04,0.15924978472265977,Medium,242.0
OO,5358,2025-08-04,0.15924978472265977,Medium,243.0
UA,1872,2025-08-04,0.15924978472265977,Medium,244.0
OO,5225,2025-08-04,0.15924978472265977,Medium,245.0
OO,5901,2025-08-04,0.15924978472265977,Medium,246.0
UA,2075,2025-08-04,0.15924978472265977,Medium,247.0
OO,5555,2025-08-04,0.15924978472265977,Medium,248.0
UA,2424,2025-08-04,0.15924978472265977,Medium,249.0
UA,1742,2025-08-04,0.15924978472265977,Medium,250.0
UA,1178,2025-08-04,0.15924978472265977,Medium,251.0
UA,2865,2025-08-04,0.15924978472265977,Medium,252.0
G7,4507,2025-08-04,0.15924978472265977,Medium,253.0
OO,5470,2025-08-04,0.15842830936741817,Medium,254.0
YX,3465,2025-08-04,0.15842830936741817,Medium,255.0
UA,2179,2025-08-04,0.15842830936741817,Medium,256.0
G7,4597,2025-08-04,0.15632236017378462,Medium,257.0
G7,4406,2025-08-04,0.1550419904720011,Medium,258.0
G7,4502,2025-08-04,0.1550419904720011,Medium,259.0
OO,5585,2025-08-04,0.1550419904720011,Medium,260.0
OO,5748,2025-08-04,0.1550419904720011,Medium,261.0
UA,2177,2025-08-04,0.1550419904720011,Medium,262.0
G7,4552,2025-08-04,0.1550419904720011,Medium,263.0
UA,1851,2025-08-04,0.15455234037517013,Medium,264.0
OO,5353,2025-08-04,0.15455234037517013,Medium,265.0
OO,5652,2025-08-04,0.15455234037517013,Medium,266.0
OO,5280,2025-08-04,0.15455234037517013,Medium,267.0
UA,2370,2025-08-04,0.15435874899289534,Medium,268.0
OO,4778,2025-08-04,0.1505939039575551,Medium,269.0
UA,1387,2025-08-04,0.1505939039575551,Medium,270.0
OO,5292,2025-08-04,0.1505939039575551,Medium,271.0
OO,5125,2025-08-04,0.1505939039575551,Medium,272.0
OO,5977,2025-08-04,0.1505939039575551,Medium,273.0
OO,5118,2025-08-04,0.1505939039575551,Medium,274.0
UA,1485,2025-08-04,0.1505939039575551,Medium,275.0
OO,5712,2025-08-04,0.1505939039575551,Medium,276.0
UA,1634,2025-08-04,0.1505939039575551,Medium,277.0
OO,5521,2025-08-04,0.1505939039575551,Medium,278.0
UA,576,2025-08-04,0.1505939039575551,Medium,279.0
G7,4600,2025-08-04,0.1505939039575551,Medium,280.0
G7,4429,2025-08-04,0.1505939039575551,Medium,281.0
OO,5847,2025-08-04,0.1505939039575551,Medium,282.0
UA,1785,2025-08-04,0.1505939039575551,Medium,283.0
YX,3707,2025-08-04,0.1505939039575551,Medium,284.0
UA,2427,2025-08-04,0.14891867034555248,Medium,285.0
OO,4712,2025-08-04,0.14891867034555248,Medium,286.0
OO,4789,2025-08-04,0.14891867034555248,Medium,287.0
G7,4613,2025-08-04,0.1450427013533044,Medium,288.0
YX,3568,2025-08-04,0.1450427013533044,Medium,289.0
G7,4173,2025-08-04,0.1450427013533044,Medium,290.0
YX,3409,2025-08-04,0.1450427013533044,Medium,291.0
UA,467,2025-08-04,0.1450427013533044,Medium,292.0
OO,5505,2025-08-04,0.1450427013533044,Medium,293.0
UA,2172,2025-08-04,0.1450427013533044,Medium,294.0
OO,5045,2025-08-04,0.1450427013533044,Medium,295.0
UA,1269,2025-08-04,0.1450427013533044,Medium,296.0
OO,5610,2025-08-04,0.1450427013533044,Medium,297.0
UA,1776,2025-08-04,0.1450427013533044,Medium,298.0
UA,312,2025-08-04,0.1450427013533044,Medium,299.0
OO,5868,2025-08-04,0.1450427013533044,Medium,300.0
UA,1842,2025-08-04,0.1450427013533044,Medium,301.0
OO,5038,2025-08-04,0.14471087609489378,Medium,302.0
G7,4590,2025-08-04,0.14471087609489378,Medium,303.0
OO,5930,2025-08-04,0.14300006206168933,Medium,304.0
YX,3690,2025-08-04,0.14300006206168933,Medium,305.0
OO,5027,2025-08-04,0.14108426493568937,Medium,306.0
OO,5136,2025-08-04,0.14108426493568937,Medium,307.0
UA,1599,2025-08-04,0.14108426493568937,Medium,308.0
UA,1793,2025-08-04,0.14108426493568937,Medium,309.0
OO,5821,2025-08-04,0.14108426493568937,Medium,310.0
OO,5836,2025-08-04,0.14108426493568937,Medium,311.0
OO,4791,2025-08-04,0.14108426493568937,Medium,312.0
UA,1848,2025-08-04,0.14108426493568937,Medium,313.0
YX,3610,2025-08-04,0.14108426493568937,Medium,314.0
OO,5234,2025-08-04,0.14108426493568937,Medium,315.0
G7,4585,2025-08-04,0.14108426493568937,Medium,316.0
OO,4780,2025-08-04,0.14108426493568937,Medium,317.0
UA,1857,2025-08-04,0.14108426493568937,Medium,318.0
UA,293,2025-08-04,0.14108426493568937,Medium,319.0
YX,3468,2025-08-04,0.14108426493568937,Medium,320.0
UA,2657,2025-08-04,0.14108426493568937,Medium,321.0
G7,4563,2025-08-04,0.14108426493568937,Medium,322.0
UA,609,2025-08-04,0.14108426493568937,Medium,323.0
OO,5601,2025-08-04,0.14108426493568937,Medium,324.0
G7,4588,2025-08-04,0.14108426493568937,Medium,325.0
UA,2138,2025-08-04,0.14108426493568937,Medium,326.0
UA,2343,2025-08-04,0.14108426493568937,Medium,327.0
UA,2329,2025-08-04,0.14108426493568937,Medium,328.0
UA,1946,2025-08-04,0.14108426493568937,Medium,329.0
OO,5414,2025-08-04,0.14108426493568937,Medium,330.0
UA,1168,2025-08-04,0.14108426493568937,Medium,331.0
OO,5446,2025-08-04,0.14108426493568937,Medium,332.0
OO,5135,2025-08-04,0.14108426493568937,Medium,333.0
UA,2039,2025-08-04,0.14108426493568937,Medium,334.0
OO,4792,2025-08-04,0.14108426493568937,Medium,335.0
YX,3402,2025-08-04,0.14108426493568937,Medium,336.0
OO,5517,2025-08-04,0.14108426493568937,Medium,337.0
OO,5699,2025-08-04,0.14108426493568937,Medium,338.0
UA,1616,2025-08-04,0.14108426493568937,Medium,339.0
YX,3663,2025-08-04,0.14108426493568937,Medium,340.0
UA,1974,2025-08-04,0.14108426493568937,Medium,341.0
OO,5251,2025-08-04,0.14108426493568937,Medium,342.0
OO,5253,2025-08-04,0.14108426493568937,Medium,343.0
UA,752,2025-08-04,0.14106711605221778,Medium,344.0
YX,3536,2025-08-04,0.14083490710264573,Medium,345.0
OO,5437,2025-08-04,0.14083490710264573,Medium,346.0
G7,4390,2025-08-04,0.14083490710264573,Medium,347.0
UA,1082,2025-08-04,0.14083490710264573,Medium,348.0
UA,664,2025-08-04,0.14083490710264573,Medium,349.0
OO,5631,2025-08-04,0.14083490710264573,Medium,350.0
G7,4491,2025-08-04,0.14083490710264573,Medium,351.0
OO,5859,2025-08-04,0.1368764706850307,Medium,352.0
UA,2232,2025-08-04,0.1368764706850307,Medium,353.0
OO,5121,2025-08-04,0.1368764706850307,Medium,354.0
UA,1414,2025-08-04,0.1368764706850307,Medium,355.0
UA,1297,2025-08-04,0.1368764706850307,Medium,356.0
YX,3601,2025-08-04,0.1368764706850307,Medium,357.0
OO,5819,2025-08-04,0.1368764706850307,Medium,358.0
UA,721,2025-08-04,0.1368764706850307,Medium,359.0
UA,2323,2025-08-04,0.1368764706850307,Medium,360.0
UA,1198,2025-08-04,0.1368764706850307,Medium,361.0
UA,466,2025-08-04,0.1368764706850307,Medium,362.0
OO,5272,2025-08-04,0.1368764706850307,Medium,363.0
G7,4426,2025-08-04,0.1368764706850307,Medium,364.0
UA,1491,2025-08-04,0.1368764706850307,Medium,365.0
UA,758,2025-08-04,0.1368764706850307,Medium,366.0
YX,3694,2025-08-04,0.1368764706850307,Medium,367.0
UA,476,2025-08-04,0.1368764706850307,Medium,368.0
UA,1538,2025-08-04,0.1368764706850307,Medium,369.0
OO,5493,2025-08-04,0.1368764706850307,Medium,370.0
UA,2465,2025-08-04,0.1368764706850307,Medium,371.0
OO,5122,2025-08-04,0.1368764706850307,Medium,372.0
G7,4436,2025-08-04,0.1368764706850307,Medium,373.0
UA,1811,2025-08-04,0.1368764706850307,Medium,374.0
OO,5395,2025-08-04,0.1368764706850307,Medium,375.0
UA,2004,2025-08-04,0.1368764706850307,Medium,376.0
UA,2226,2025-08-04,0.1368764706850307,Medium,377.0
OO,5382,2025-08-04,0.1368764706850307,Medium,378.0
UA,2658,2025-08-04,0.1368764706850307,Medium,379.0
UA,580,2025-08-04,0.1368764706850307,Medium,380.0
UA,2278,2025-08-04,0.1368764706850307,Medium,381.0
OO,5108,2025-08-04,0.1368764706850307,Medium,382.0
UA,1859,2025-08-04,0.1368764706850307,Medium,383.0
YX,3542,2025-08-04,0.1368764706850307,Medium,384.0
YX,3716,2025-08-04,0.1368764706850307,Medium,385.0
G7,4188,2025-08-04,0.1368764706850307,Medium,386.0
OO,5538,2025-08-04,0.1368764706850307,Medium,387.0
UA,2481,2025-08-04,0.1368764706850307,Medium,388.0
OO,5695,2025-08-04,0.1368764706850307,Medium,389.0
YX,3520,2025-08-04,0.1368764706850307,Medium,390.0
UA,786,2025-08-04,0.13516504954053082,Medium,391.0
UA,2090,2025-08-04,0.1334904230398236,Medium,392.0
UA,2361,2025-08-04,0.1334904230398236,Medium,393.0
UA,2280,2025-08-04,0.1334904230398236,Medium,394.0
UA,1740,2025-08-04,0.1334904230398236,Medium,395.0
YX,3700,2025-08-04,0.1334904230398236,Medium,396.0
UA,286,2025-08-04,0.1334904230398236,Medium,397.0
UA,1477,2025-08-04,0.1334904230398236,Medium,398.0
G7,4504,2025-08-04,0.1334904230398236,Medium,399.0
G7,4184,2025-08-04,0.1334904230398236,Medium,400.0
OO,5795,2025-08-04,0.1334904230398236,Medium,401.0
UA,1270,2025-08-04,0.1334904230398236,Medium,402.0
UA,2099,2025-08-04,0.1334904230398236,Medium,403.0
G7,4452,2025-08-04,0.1334904230398236,Medium,404.0
OO,5988,2025-08-04,0.1334904230398236,Medium,405.0
OO,5833,2025-08-04,0.1334904230398236,Medium,406.0
G7,4474,2025-08-04,0.1312066131229158,Medium,407.0
OO,5731,2025-08-04,0.1312066131229158,Medium,408.0
OO,5729,2025-08-04,0.1312066131229158,Medium,409.0
UA,2618,2025-08-04,0.1312066131229158,Medium,410.0
G7,4571,2025-08-04,0.1312066131229158,Medium,411.0
UA,1077,2025-08-04,0.12928262878916494,Medium,412.0
UA,1358,2025-08-04,0.12928262878916494,Medium,413.0
UA,556,2025-08-04,0.12928262878916494,Medium,414.0
UA,482,2025-08-04,0.12928262878916494,Medium,415.0
YX,3440,2025-08-04,0.12928262878916494,Medium,416.0
YX,3498,2025-08-04,0.12928262878916494,Medium,417.0
UA,669,2025-08-04,0.12928262878916494,Medium,418.0
YX,3421,2025-08-04,0.12928262878916494,Medium,419.0
G7,4611,2025-08-04,0.12928262878916494,Medium,420.0
UA,2038,2025-08-04,0.12928262878916494,Medium,421.0
OO,5726,2025-08-04,0.12928262878916494,Medium,422.0
G7,4558,2025-08-04,0.12928262878916494,Medium,423.0
UA,1933,2025-08-04,0.12928262878916494,Medium,424.0
UA,1068,2025-08-04,0.12928262878916494,Medium,425.0
UA,2011,2025-08-04,0.12928262878916494,Medium,426.0
OO,5593,2025-08-04,0.12928262878916494,Medium,427.0
OO,5215,2025-08-04,0.12928262878916494,Medium,428.0
G7,4568,2025-08-04,0.12928262878916494,Medium,429.0
UA,2672,2025-08-04,0.12928262878916494,Medium,430.0
UA,2414,2025-08-04,0.12928262878916494,Medium,431.0
UA,2629,2025-08-04,0.12928262878916494,Medium,432.0
UA,2653,2025-08-04,0.12928262878916494,Medium,433.0
UA,2389,2025-08-04,0.12928262878916494,Medium,434.0
UA,1304,2025-08-04,0.12928262878916494,Medium,435.0
UA,561,2025-08-04,0.12928262878916494,Medium,436.0
YX,3696,2025-08-04,0.12928262878916494,Medium,437.0
YX,3603,2025-08-04,0.12928262878916494,Medium,438.0
UA,2337,2025-08-04,0.12928262878916494,Medium,439.0
UA,1347,2025-08-04,0.12928262878916494,Medium,440.0
YX,3628,2025-08-04,0.12928262878916494,Medium,441.0
UA,1643,2025-08-04,0.12765661252900232,Medium,442.0
UA,1139,2025-08-04,0.12734968277969339,Medium,443.0
UA,468,2025-08-04,0.12605400922614418,Medium,444.0
UA,1224,2025-08-04,0.12605400922614418,Medium,445.0
UA,2071,2025-08-04,0.12605400922614418,Medium,446.0
YX,3668,2025-08-04,0.12605400922614418,Medium,447.0
G7,4380,2025-08-04,0.12361277122705001,Easy,448.0
OO,5405,2025-08-04,0.12361277122705001,Easy,449.0
OO,5260,2025-08-04,0.12361277122705001,Easy,450.0
UA,224,2025-08-04,0.12361277122705001,Easy,451.0
OO,5557,2025-08-04,0.12361277122705001,Easy,452.0
UA,1584,2025-08-04,0.12361277122705001,Easy,453.0
G7,4574,2025-08-04,0.12361277122705001,Easy,454.0
UA,2195,2025-08-04,0.12361277122705001,Easy,455.0
OO,5344,2025-08-04,0.12361277122705001,Easy,456.0
YX,3535,2025-08-04,0.12361277122705001,Easy,457.0
OO,5963,2025-08-04,0.12361277122705001,Easy,458.0
UA,1658,2025-08-04,0.12184621497548549,Easy,459.0
UA,2104,2025-08-04,0.12184621497548549,Easy,460.0
UA,2302,2025-08-04,0.12184621497548549,Easy,461.0
UA,2455,2025-08-04,0.12184621497548549,Easy,462.0
UA,2369,2025-08-04,0.12184621497548549,Easy,463.0
OO,5435,2025-08-04,0.12184621497548549,Easy,464.0
UA,617,2025-08-04,0.1170185684025861,Easy,465.0
UA,1306,2025-08-04,0.11617635741337061,Easy,466.0
UA,2691,2025-08-04,0.11617635741337061,Easy,467.0
YX,3718,2025-08-04,0.11617635741337061,Easy,468.0
YX,3638,2025-08-04,0.11339195724338169,Easy,469.0
G7,4484,2025-08-04,0.11339195724338169,Easy,470.0
UA,1980,2025-08-04,0.10918416299272299,Easy,471.0
UA,708,2025-08-04,0.10918416299272299,Easy,472.0
UA,1594,2025-08-04,0.10918416299272299,Easy,473.0
YX,3654,2025-08-04,0.10918416299272299,Easy,474.0
UA,378,2025-08-04,0.10918416299272299,Easy,475.0
OO,5269,2025-08-04,0.10918416299272299,Easy,476.0
UA,1448,2025-08-04,0.10918416299272299,Easy,477.0
UA,1941,2025-08-04,0.10918416299272299,Easy,478.0
UA,1314,2025-08-04,0.10918416299272299,Easy,479.0
OO,5376,2025-08-04,0.10918416299272299,Easy,480.0
OO,5874,2025-08-04,0.10918416299272299,Easy,481.0
G7,4481,2025-08-04,0.10351430543060809,Easy,482.0
OO,5469,2025-08-04,0.10351430543060809,Easy,483.0
OO,5444,2025-08-04,0.10351430543060809,Easy,484.0
OO,5568,2025-08-04,0.10351430543060809,Easy,485.0
OO,5984,2025-08-04,0.10351430543060809,Easy,486.0
OO,5094,2025-08-04,0.10351430543060809,Easy,487.0
UA,247,2025-08-04,0.10351430543060809,Easy,488.0
UA,1830,2025-08-04,0.10351430543060809,Easy,489.0
YX,3685,2025-08-04,0.10159032109685723,Easy,490.0
UA,2067,2025-08-04,0.10159032109685723,Easy,491.0
UA,1741,2025-08-04,0.10159032109685723,Easy,492.0
UA,2364,2025-08-04,0.10159032109685723,Easy,493.0
OO,5843,2025-08-04,0.10159032109685723,Easy,494.0
G7,4559,2025-08-04,0.10159032109685723,Easy,495.0
OO,5447,2025-08-04,0.10159032109685723,Easy,496.0
YX,3523,2025-08-04,0.10159032109685723,Easy,497.0
OO,5577,2025-08-04,0.09592046353474232,Easy,498.0
UA,1252,2025-08-04,0.09592046353474232,Easy,499.0
UA,1832,2025-08-04,0.09592046353474232,Easy,500.0
UA,563,2025-08-04,0.09592046353474232,Easy,501.0
UA,2092,2025-08-04,0.09592046353474232,Easy,502.0
UA,275,2025-08-04,0.09592046353474232,Easy,503.0
UA,1381,2025-08-04,0.09592046353474232,Easy,504.0
OO,5427,2025-08-04,0.09592046353474232,Easy,505.0
UA,2254,2025-08-04,0.09592046353474232,Easy,506.0
UA,359,2025-08-04,0.09592046353474232,Easy,507.0
UA,1909,2025-08-04,0.09592046353474232,Easy,508.0
OO,5763,2025-08-04,0.09592046353474232,Easy,509.0
YX,3655,2025-08-04,0.09592046353474232,Easy,510.0
OO,5219,2025-08-04,0.09592046353474232,Easy,511.0
UA,1620,2025-08-04,0.09415390728317781,Easy,512.0
OO,5852,2025-08-04,0.09415390728317781,Easy,513.0
YX,3569,2025-08-04,0.09415390728317781,Easy,514.0
UA,1693,2025-08-04,0.0917093680199711,Easy,515.0
UA,1996,2025-08-04,0.0884840497210629,Easy,516.0
OO,5229,2025-08-04,0.0884840497210629,Easy,517.0
UA,2251,2025-08-04,0.0878693272162246,Easy,518.0
OO,5607,2025-08-04,0.08762356399573783,Easy,519.0
UA,1803,2025-08-04,0.08750157376931239,Easy,520.0
UA,1823,2025-08-04,0.08359584432146516,Easy,521.0
UA,2418,2025-08-04,0.08354313735169734,Easy,522.0
UA,1413,2025-08-04,0.08354313735169734,Easy,523.0
UA,1815,2025-08-04,0.08354313735169734,Easy,524.0
UA,411,2025-08-04,0.08354313735169734,Easy,525.0
UA,343,2025-08-04,0.08354313735169734,Easy,526.0
UA,2333,2025-08-04,0.07787327978958246,Easy,527.0
UA,2609,2025-08-04,0.07594929545583158,Easy,528.0
UA,660,2025-08-04,0.07594929545583158,Easy,529.0
UA,1097,2025-08-04,0.07594929545583158,Easy,530.0
UA,2144,2025-08-04,0.07594929545583158,Easy,531.0
UA,1617,2025-08-04,0.07594929545583158,Easy,532.0
UA,729,2025-08-04,0.07027943789371668,Easy,533.0
UA,1657,2025-08-04,0.07027943789371668,Easy,534.0
UA,791,2025-08-04,0.07027943789371668,Easy,535.0
OO,5380,2025-08-04,0.07027943789371668,Easy,536.0
OO,5532,2025-08-04,0.07027943789371668,Easy,537.0
UA,1975,2025-08-04,0.07027943789371668,Easy,538.0
UA,1010,2025-08-04,0.07027943789371668,Easy,539.0
UA,1778,2025-08-04,0.07027943789371668,Easy,540.0
UA,764,2025-08-04,0.07027943789371668,Easy,541.0
UA,490,2025-08-04,0.07027943789371668,Easy,542.0
OO,4809,2025-08-04,0.07027943789371668,Easy,543.0
UA,2137,2025-08-04,0.07027943789371668,Easy,544.0
UA,307,2025-08-04,0.07027943789371668,Easy,545.0
UA,2225,2025-08-04,0.07027943789371668,Easy,546.0
UA,1215,2025-08-04,0.07027943789371668,Easy,547.0
OO,4645,2025-08-04,0.07027943789371668,Easy,548.0
OO,5608,2025-08-04,0.07027943789371668,Easy,549.0
UA,1316,2025-08-04,0.07027943789371668,Easy,550.0
